timestamp,Open,High,Low,Close,Volume
2022-02-25,65.5600,66.1200,64.4009,65.8000,8803349
2022-02-28,67.3800,68.2600,66.8200,67.4800,8886506
2022-03-01,70.3400,72.6300,70.1000,71.8200,16803618
2022-03-02,74.1500,76.2000,71.7500,75.4200,21956134
2022-03-03,74.7600,76.3700,74.0000,74.5300,18443835
2022-03-04,77.0000,80.0000,76.1800,79.4600,17358006
2022-03-07,79.9300,83.4000,79.7000,82.3700,16563343
2022-03-08,85.4300,87.8400,81.5700,85.4300,29882732
2022-03-09,80.0000,81.1000,72.2700,75.4700,29934554
2022-03-10,77.0600,77.4800,72.9800,74.0600,11738154
2022-03-11,74.8100,76.5500,74.2600,76.4000,7937333
2022-03-14,73.5300,73.5556,71.4600,72.8400,9469996
2022-03-15,69.5720,70.5500,67.9000,68.6300,13575267
2022-03-16,70.6400,71.0800,67.7300,68.2800,7392709
2022-03-17,72.6500,74.4400,72.3900,73.6800,9653552
2022-03-18,74.2500,75.0000,73.5500,74.6400,3847386
2022-03-21,77.4100,79.6600,77.2600,79.5400,6224536
2022-03-22,78.6900,79.6499,77.5500,78.5600,3895019
2022-03-23,81.3800,82.4800,81.0800,81.9500,6155112
2022-03-24,81.6700,81.7800,79.3000,79.7500,4417220
2022-03-25,78.8800,81.7300,78.4100,80.7400,7474334
2022-03-28,76.8500,77.9200,74.1500,74.5300,8934544
2022-03-29,72.3000,76.4300,72.0700,76.1500,8954765
2022-03-30,78.0700,78.7010,77.3000,77.9100,5239107
2022-03-31,75.7600,76.8400,73.3400,74.1200,10749354
2022-04-01,73.3700,74.8000,73.2500,74.1700,4926710
2022-04-04,76.4600,77.2000,75.3300,76.8600,6157062
2022-04-05,77.3400,77.7100,74.5400,74.8000,7494670
2022-04-06,76.2500,76.7450,72.1600,73.0500,7040894
2022-04-07,73.2600,73.8400,71.0800,73.1100,5749348
2022-04-08,72.6900,74.6000,72.3900,74.1100,5666326
2022-04-11,71.7500,72.7600,71.3000,72.3000,5209363
2022-04-12,74.9500,76.3800,74.9140,75.9800,6839774
2022-04-13,77.1500,78.5600,75.8900,78.4200,6918852
2022-04-14,77.3400,80.4400,77.2300,79.5700,7437239
2022-04-18,80.8100,81.7000,80.0000,80.4100,5326122
2022-04-19,78.0600,78.0850,76.3400,76.8600,7626118
2022-04-20,77.5100,77.9200,75.5700,77.2400,5036330
2022-04-21,78.3400,79.2700,77.0700,78.1200,4815715
2022-04-22,76.9800,77.4700,76.2800,76.3100,3730465
2022-04-25,72.6400,74.9900,71.9800,74.6500,5073583
2022-04-26,75.3300,76.9400,74.3700,76.4600,7328487
2022-04-27,75.1200,76.6100,74.8700,76.3700,4545789
2022-04-28,76.2800,78.2300,75.8600,78.0800,6858266
2022-04-29,78.8000,79.6800,76.9400,77.1600,6097913
2022-05-02,75.3800,78.4300,74.8600,78.3800,4467600
2022-05-03,76.9200,77.8300,76.0400,76.6900,2990713
2022-05-04,79.4000,80.7200,78.6594,80.2200,5377420
2022-05-05,82.2100,82.3700,79.2300,80.4800,5997709
2022-05-06,81.6300,82.4100,80.4300,82.1300,5679727
2022-05-09,79.8100,80.0250,76.3800,76.5700,5630859
2022-05-10,77.0700,77.3300,74.2200,74.5300,5741028
2022-05-11,77.7600,79.0400,77.3900,78.1800,4659602
2022-05-12,78.4900,79.4700,77.9100,79.2300,4322726
2022-05-13,80.6000,81.4200,79.9300,81.2800,4194477
2022-05-16,80.9800,83.3900,80.8200,83.1100,4820683
2022-05-17,83.0500,83.6300,80.8600,81.1100,4118288
2022-05-18,82.0200,82.0400,78.6500,79.2900,3882187
2022-05-19,78.5000,81.3499,78.4500,80.5800,4135323
2022-05-20,81.2100,81.8400,80.2550,81.6500,3103819
2022-05-23,81.3600,82.1600,80.9100,81.9700,2989776
2022-05-24,82.0300,82.8399,81.3400,82.0000,1537588
2022-05-25,82.2100,82.6900,81.5300,82.4800,1940370
2022-05-26,83.1500,85.1000,83.1500,84.5900,3780767
2022-05-27,84.3300,85.5200,84.1100,85.4600,2372106
2022-05-31,87.9900,88.3200,84.7000,85.4700,7415986
2022-06-01,86.7100,87.2000,85.5000,85.5400,4762285
2022-06-02,85.8800,87.4900,85.2700,87.2500,3769453
2022-06-03,87.2100,89.5600,86.9588,89.4700,3671471
2022-06-06,89.0700,89.2200,87.8500,88.3900,2315819
2022-06-07,88.6800,90.1140,88.0900,90.0400,3893801
2022-06-08,90.2600,92.2000,89.7400,91.9900,5357176
2022-06-09,91.0300,91.4899,90.7200,91.0800,4583598
2022-06-10,90.2400,90.7800,88.5000,90.1300,5865152
2022-06-13,89.2800,91.1538,87.6800,90.3600,6681905
2022-06-14,90.9800,91.9164,87.3650,88.4500,4675862
2022-06-15,88.0500,88.8100,86.2400,86.9300,4420542
2022-06-16,86.4400,88.5500,85.0514,87.6600,5171284
2022-06-17,86.5000,86.7750,81.9400,83.3400,8744629
2022-06-21,84.4900,85.3000,83.6450,84.0500,3674414
2022-06-22,78.8300,82.3300,78.4900,80.8800,5215381
2022-06-23,81.6300,81.9000,78.9600,78.9800,3918529
2022-06-24,80.1900,82.1700,79.6300,81.2700,3456227
2022-06-27,81.2900,83.3920,80.4000,82.9300,4591526
2022-06-28,83.9900,85.1700,83.3300,84.7200,4228045
2022-06-29,85.8700,86.4000,82.9100,82.9500,4619765
2022-06-30,82.0900,82.3000,79.9300,80.3500,4631548
2022-07-01,82.1000,82.4550,80.8400,81.6700,4689846
2022-07-05,78.4700,78.5200,73.4200,74.7800,10752713
2022-07-06,73.4900,74.2400,71.4638,73.6700,8899458
2022-07-07,76.4600,77.8700,76.2700,76.5500,6993151
2022-07-08,78.5900,79.0100,77.0800,78.5400,6450590
2022-07-11,77.8100,78.9200,76.6267,78.2300,4950327
2022-07-12,74.8200,75.3200,72.5600,72.8100,6104747
2022-07-13,73.0700,74.5098,72.2300,73.1900,4365804
2022-07-14,71.0200,73.3000,69.5100,72.8500,5355782
2022-07-15,74.0800,74.6300,73.0600,73.7400,3367738
2022-07-18,76.9200,77.5400,76.5300,76.8100,5382169
2022-07-19,76.0000,78.2100,75.9900,78.0500,3171954
2022-07-20,77.1700,78.2600,76.4800,77.6400,3125904
2022-07-21,75.2700,76.2800,74.7000,75.4900,3979209
2022-07-22,75.1800,76.5800,74.4300,74.5300,5768495
2022-07-25,75.8400,76.4000,74.9300,76.2200,2807488
2022-07-26,77.3000,77.4400,75.0000,75.1600,2949302
2022-07-27,76.4000,78.1900,75.4200,77.8700,3166419
2022-07-28,78.4500,78.5200,76.4800,77.1300,4321970
2022-07-29,79.1700,80.4900,78.0000,78.0500,3632827
2022-08-01,74.7900,75.6200,74.0100,75.1300,3326801
2022-08-02,76.0300,77.4100,75.2800,75.9300,2737330
2022-08-03,76.2800,76.5500,73.3000,73.5300,4033687
2022-08-04,72.8300,73.6000,70.9600,71.5300,5215525
2022-08-05,70.4600,73.1800,70.4200,71.5400,3139189
2022-08-08,71.5900,73.7100,71.4700,73.5400,4433759
2022-08-09,74.2000,74.9200,72.6217,73.4500,2492208
2022-08-10,73.2500,74.9800,71.4500,74.3200,4622340
2022-08-11,75.8300,76.9700,74.9800,76.2800,4687258
2022-08-12,75.3400,75.4600,74.3000,74.9800,2949618
2022-08-15,71.3900,73.3600,71.2600,72.8800,4446244
2022-08-16,72.6700,73.8400,70.6700,71.2400,5750105
2022-08-17,71.6500,73.1700,71.0900,72.0500,3800672
2022-08-18,73.5900,74.8300,73.3200,74.2100,3315899
2022-08-19,74.0500,75.3700,73.8309,74.0600,2700587
2022-08-22,72.7900,74.7700,71.4500,74.6800,7937326
2022-08-23,75.8300,77.2756,75.8100,76.8300,3782049
2022-08-24,76.8500,78.0700,76.2200,78.0400,3857433
2022-08-25,78.3400,78.3800,75.8300,76.5000,2960226
2022-08-26,75.4600,76.1901,74.7650,75.8500,2424609
2022-08-29,77.0200,78.9600,76.7066,78.6900,3675682
2022-08-30,76.5950,76.7500,74.2800,75.4700,4967975
2022-08-31,73.8400,75.0900,73.0600,73.1100,4538515
2022-09-01,72.0900,72.7200,70.8000,70.9500,4319335
2022-09-02,73.1800,73.2200,71.3000,71.4300,4050258
2022-09-06,72.3400,72.4500,71.1500,71.4200,5216684
2022-09-07,69.1700,69.7200,67.5900,67.6200,7540245
2022-09-08,68.5400,69.2800,67.6500,68.0900,4277107
2022-09-09,70.3300,71.6100,70.0301,71.1000,4953575
2022-09-12,72.6300,73.2100,72.0700,72.3700,3710037
2022-09-13,72.1100,72.7300,70.1000,72.0100,6056908
2022-09-14,72.7200,73.7200,72.2500,72.7300,2594407
2022-09-15,71.0900,71.1500,69.3400,69.7600,3898135
2022-09-16,70.3300,70.8100,69.4400,69.9000,3384490
2022-09-19,67.6200,70.2700,67.4900,70.0500,2863888
2022-09-20,69.5400,69.5900,68.4100,69.2200,3569172
2022-09-21,70.4900,70.6200,68.1000,68.6800,4537917
2022-09-22,70.4200,70.8100,68.5300,68.9700,2904631
2022-09-23,65.8900,65.9000,64.6500,65.3200,5923180
2022-09-26,65.3700,66.2500,63.1500,63.2000,5064506
2022-09-27,64.3000,65.5300,63.6900,64.4200,3273459
2022-09-28,65.2600,67.3400,64.9501,67.1300,2603364
2022-09-29,67.3100,67.7600,66.2500,66.7700,2762721
2022-09-30,65.6400,66.5000,64.8500,65.2800,2397106
2022-10-03,68.6000,68.9000,67.1700,67.8900,5255804
2022-10-04,69.9100,71.0000,69.3100,70.2800,6673374
2022-10-05,71.1600,72.1600,69.8700,71.9400,4927158
2022-10-06,71.7400,73.0350,71.6100,72.9900,2981205
2022-10-07,73.2700,75.8500,73.2500,75.1000,4669954
2022-10-10,75.2900,76.1100,73.6000,73.7800,3511454
2022-10-11,72.5600,73.0660,71.4000,71.7500,2476186
2022-10-12,71.4200,71.6000,70.2000,70.9300,2338923
2022-10-13,70.3900,72.8700,70.3700,72.5200,2303976
2022-10-14,71.4000,71.7200,69.7500,70.1700,2519778
2022-10-17,71.1700,71.4800,69.7800,70.1300,3255418
2022-10-18,69.3600,69.7759,67.8500,68.7000,3291206
2022-10-19,68.8700,70.5699,68.5500,70.0400,3094872
2022-10-20,71.0900,71.8800,69.7100,70.1800,2545844
2022-10-21,70.1500,70.9900,69.4600,70.5700,1564282
2022-10-24,70.2400,71.1800,69.8000,70.3800,1722440
2022-10-25,70.5900,71.4500,70.2300,70.6100,1517354
2022-10-26,71.3600,73.1400,71.3500,72.9700,3435412
2022-10-27,73.6900,74.0900,73.1100,73.6200,1308811
2022-10-28,72.7100,73.3000,72.0300,72.8200,1511191
2022-10-31,71.3900,72.6400,70.7200,71.5300,3088145
2022-11-01,73.8000,73.8900,72.6600,73.1200,4586934
2022-11-02,73.1200,74.8800,72.7900,74.0800,2796283
2022-11-03,73.0500,74.0100,72.8600,73.2900,1481976
2022-11-04,76.5410,76.9400,75.5000,76.8200,3679923
2022-11-07,76.8400,77.7200,76.2200,76.5600,2231417
2022-11-08,76.2700,76.4900,74.0800,74.4700,2539688
2022-11-09,73.1700,73.2000,71.5800,71.6700,2585547
2022-11-10,71.6600,72.9850,71.1900,72.2400,2020506
2022-11-11,74.5300,75.1500,73.6800,74.3800,3191937
2022-11-14,73.5400,74.6200,71.8800,71.9100,2680683
2022-11-15,72.1200,74.7800,71.6000,73.2500,3318087
2022-11-16,72.1100,72.4664,71.3800,72.0400,3359552
2022-11-17,71.1500,71.4400,69.5200,70.1400,5007000
2022-11-18,67.7300,69.1200,67.4600,69.0300,8376036
2022-11-21,66.6700,69.3700,65.3700,69.0300,12862852
2022-11-22,69.9200,70.7600,69.5800,69.9800,3714977
2022-11-23,67.8400,68.2200,66.8600,67.4100,4692969
2022-11-25,68.1900,68.4900,66.7800,66.9600,1703592
2022-11-28,65.1600,67.6900,65.0000,66.8800,7380132
2022-11-29,68.5100,69.1200,67.1900,68.3400,6290798
2022-11-30,70.3000,70.4400,69.5500,70.2300,3723971
2022-12-01,71.6400,72.1400,70.3000,70.4500,4571175
2022-12-02,70.6000,71.1383,69.3500,69.8400,3459204
2022-12-05,71.5600,71.7800,67.2500,67.7200,5259083
2022-12-06,66.9700,67.3600,64.5200,65.2300,6746240
2022-12-07,65.4700,65.8900,63.2000,63.6500,5443883
2022-12-08,64.6100,64.6800,62.4600,62.7100,8334647
2022-12-09,63.0700,63.7500,61.8100,62.8500,7184860
2022-12-12,63.2100,64.6300,63.0500,64.4100,4520073
2022-12-13,65.1600,66.4700,65.1400,65.8600,4496139
2022-12-14,66.7900,67.6700,66.0800,67.3600,7394103
2022-12-15,66.9000,67.0500,65.6800,66.1500,4671452
2022-12-16,64.3500,65.8200,64.1400,64.9000,4847079
2022-12-19,65.7700,66.5000,64.8300,66.0700,3920684
2022-12-20,65.8300,66.8000,64.8200,66.2200,2501338
2022-12-21,67.6100,68.1615,67.4100,68.0600,3292439
2022-12-22,68.4800,68.5858,66.8527,67.7000,2385372
2022-12-23,68.9400,69.5600,68.8700,69.3200,2928856
2022-12-27,69.5900,70.5400,69.0600,69.5300,3147916
2022-12-28,69.1800,69.2200,67.5300,68.5800,2782833
2022-12-29,67.5500,68.5900,67.3700,68.5300,1972345
2022-12-30,68.3600,70.2700,68.3500,70.1100,3648523
2023-01-03,68.6400,69.6500,67.1200,67.6400,3339735
2023-01-04,65.5800,65.5847,63.9822,64.3000,4215280
2023-01-05,64.3200,65.7500,63.9300,64.7800,3555472
2023-01-06,65.8200,66.1800,64.4600,64.8300,2993979
2023-01-09,66.4900,67.3300,65.4500,65.8800,2941090
2023-01-10,66.2700,66.6800,65.2200,65.9000,2000373
2023-01-11,67.2400,68.2200,66.4600,68.0500,3545139
2023-01-12,69.1200,69.3200,68.4200,68.6100,2616302
2023-01-13,69.3000,70.0900,68.9201,70.0500,2503342
2023-01-17,70.8650,71.1400,69.4642,70.8600,3796496
2023-01-18,71.5900,72.0301,69.3500,69.5100,3172677
2023-01-19,70.1900,71.1400,69.6900,70.5900,2814912
2023-01-20,70.8600,71.5600,69.9690,71.5500,2438387
2023-01-23,71.8200,72.2500,71.2900,71.5000,1583917
2023-01-24,71.5900,71.6600,69.8800,70.2200,1653244
2023-01-25,70.4100,71.0900,69.6400,70.5100,1613158
2023-01-26,71.6500,71.7601,70.2700,70.9300,1481393
2023-01-27,71.7400,71.7823,69.2000,69.5000,3185149
2023-01-30,68.6800,69.8700,68.0300,68.1000,2345830
2023-01-31,67.8600,69.3700,67.6700,69.3200,1391649
2023-02-01,69.2100,69.4100,66.7594,67.3600,3538495
2023-02-02,66.9900,67.4900,65.9000,66.5700,2561457
2023-02-03,66.7300,68.3900,64.3500,64.4000,4875327
2023-02-06,65.0700,65.5300,63.6700,65.5000,2694177
2023-02-07,65.8300,67.8450,65.8200,67.7600,3598069
2023-02-08,68.4000,68.7900,67.6100,68.6800,2052011
2023-02-09,67.8800,68.5000,67.1200,67.9200,2430734
2023-02-10,69.0200,69.9000,68.9500,69.8700,2817209
2023-02-13,69.3800,70.4300,69.0700,69.5000,3458154
2023-02-14,68.2200,69.6300,68.0100,69.4000,1601529
2023-02-15,68.7900,69.3900,67.8000,69.0200,1908779
2023-02-16,68.8200,69.3850,68.4150,68.4500,2369692
2023-02-17,66.3600,67.2600,66.0100,67.0200,3851722
2023-02-21,67.5000,67.8200,66.5400,66.6900,2432686
2023-02-22,66.4000,66.6700,64.8900,64.9200,3495572
2023-02-23,66.2200,66.6500,65.7000,66.3800,2136849
2023-02-24,65.5600,67.1500,65.1100,67.1000,2593435
2023-02-27,66.6300,66.7599,65.7300,66.2500,3024804
2023-02-28,67.8000,67.9300,67.1600,67.2100,1886369
2023-03-01,67.1400,68.1200,66.7300,68.0700,2577618
2023-03-02,68.4400,68.7620,67.8900,68.3000,1628091
2023-03-03,67.1900,69.9100,67.1400,69.8600,5179280
2023-03-06,69.2900,70.5210,69.0500,70.4900,3977842
2023-03-07,70.1400,70.2150,67.5600,67.8500,5071165
2023-03-08,67.1300,67.8500,66.7800,67.1000,3018060
2023-03-09,67.9000,68.3900,66.1700,66.2400,2436627
2023-03-10,66.3700,67.5600,66.2000,67.1400,2989456
2023-03-13,64.5100,66.8200,64.0700,65.2500,5203858
2023-03-14,64.0200,65.3200,62.3350,62.9300,6367406
2023-03-15,60.2600,60.9700,57.9400,60.0200,13746538
2023-03-16,58.7200,61.0900,58.0400,60.0500,8449874
2023-03-17,59.9400,60.0200,57.8300,58.6600,9071701
2023-03-20,58.7300,59.8650,58.0500,59.7900,5391627
2023-03-21,60.5400,61.3200,60.1100,61.2300,3975147
2023-03-22,61.3900,62.6700,60.9200,61.6100,3512773
2023-03-23,62.5100,63.0200,60.9000,60.9900,2635452
2023-03-24,60.3100,61.2500,59.8400,60.9600,3722993
2023-03-27,62.2400,64.2700,61.8600,64.1500,8701162
2023-03-28,63.7600,64.9800,63.7600,64.5500,4149501
2023-03-29,65.0100,65.3480,64.0000,64.1500,2593052
2023-03-30,64.8100,65.5400,64.1900,65.3200,3295127
2023-03-31,65.9200,66.5000,65.2600,66.4400,2730700
2023-04-03,69.9300,70.7000,69.6300,70.2700,8377861
2023-04-04,71.1300,71.1300,69.5750,70.2700,3592706
2023-04-05,70.4900,70.5500,69.6801,70.2400,3015038
2023-04-06,70.3500,70.4900,69.7700,70.2600,2839335
2023-04-10,70.2300,70.7900,69.6200,69.7600,2884626
2023-04-11,70.0800,71.2100,69.9700,71.0700,3346818
2023-04-12,71.7400,72.6500,71.6100,72.4300,4474082
2023-04-13,72.3600,72.6300,71.6500,71.8000,2790907
2023-04-14,72.0600,72.4500,71.3400,72.0900,3170425
2023-04-17,71.6600,71.8500,70.4800,70.8400,2973674
2023-04-18,70.9200,71.3601,70.0900,70.7300,1468754
2023-04-19,69.7200,69.9800,68.8600,69.3000,3621061
2023-04-20,67.8600,68.3400,67.5100,67.6000,3486789
2023-04-21,68.5800,68.7200,67.9100,68.2100,2620317
2023-04-24,68.2900,69.6000,68.1100,69.2500,1924421
2023-04-25,68.5400,68.5700,67.2600,67.6200,2262607
2023-04-26,67.1800,67.8300,65.2000,65.3600,5631826
2023-04-27,65.8300,66.2100,65.1600,65.8100,2752664
2023-04-28,65.8500,67.6000,65.5300,67.5000,3043598
2023-05-01,66.3400,66.9300,65.6200,66.5500,2939028
2023-05-02,65.4800,65.5016,62.9900,63.0500,6535707
2023-05-03,61.3100,61.3900,60.1600,60.3100,12166711
2023-05-04,60.5000,61.6600,59.7800,60.7000,4997434
2023-05-05,62.7300,63.3400,62.6100,63.0300,4700048
2023-05-08,64.7500,64.8900,64.0450,64.2600,3454600
2023-05-09,63.8400,65.1499,63.1000,64.8700,5831528
2023-05-10,64.8000,64.8000,63.5900,64.3900,2683676
2023-05-11,63.2600,63.6150,62.6200,63.2500,4023257
2023-05-12,63.2100,63.5000,61.9400,62.0700,4070771
2023-05-15,62.7000,63.4600,62.3700,62.9900,4837830
2023-05-16,63.1100,63.5400,62.4450,62.5400,1992072
2023-05-17,63.8700,64.9900,63.0600,64.6000,4275997
2023-05-18,64.3200,64.4000,63.5800,64.0400,2496649
2023-05-19,64.6100,64.6600,63.2500,63.9000,2490179
2023-05-22,63.5900,64.3300,63.3600,63.9100,1644956
2023-05-23,64.6400,65.4000,64.5000,64.8700,3409715
2023-05-24,65.9600,66.2400,64.9400,65.6600,3775795
2023-05-25,64.4600,64.7000,63.2100,64.0900,4322679
2023-05-26,64.9000,64.9900,64.3600,64.8000,2145281
2023-05-30,62.8500,62.9700,61.7000,62.3000,6442616
2023-05-31,61.4800,62.0900,60.6099,60.6300,3721674
2023-06-01,60.6600,63.3700,60.6300,62.5500,3631404
2023-06-02,64.1000,64.3650,63.4600,64.1500,6937902
2023-06-05,65.3700,65.4100,64.0200,64.0300,3038400
2023-06-06,63.0800,64.4300,63.0100,63.7900,2569494
2023-06-07,64.4900,65.2050,64.2100,64.7100,3520529
2023-06-08,64.8900,64.9400,61.8200,63.4600,8584267
2023-06-09,63.6400,64.1950,62.7900,62.9300,3354971
2023-06-12,61.0000,61.2259,60.0200,60.2400,5997296
2023-06-13,62.0900,62.6500,61.9900,62.1400,3473463
2023-06-14,63.0000,63.2000,61.2600,61.8300,4818592
2023-06-15,62.2100,63.7700,62.1400,63.4100,3445591
2023-06-16,63.4800,64.5300,63.2800,64.3500,2973957
2023-06-20,63.7500,63.9600,62.6100,63.9200,2316538
2023-06-21,63.8300,65.0900,63.7000,65.0400,2725515
2023-06-22,63.1500,63.6500,62.1400,62.5200,3882134
2023-06-23,61.0400,62.4902,60.9700,62.4200,2413605
2023-06-26,62.1500,63.1400,62.0800,62.7300,2084529
2023-06-27,62.3300,62.6300,61.1000,61.3000,2610114
2023-06-28,61.4700,62.9400,60.8699,62.5200,2461468
2023-06-29,62.7500,63.6400,62.2500,62.9600,1992226
2023-06-30,63.3500,63.9700,63.1500,63.5500,3133427
2023-07-03,63.8200,64.1100,63.1200,63.3900,1220812
2023-07-05,64.6600,64.8500,63.9000,64.6300,2971118
2023-07-06,64.3300,64.5600,63.1200,64.4400,2371967
2023-07-07,64.1400,66.0500,64.1400,65.8500,2784598
2023-07-10,65.6300,66.3100,65.1580,65.5400,2448955
2023-07-11,66.0300,67.0500,65.8900,67.0300,2349459
2023-07-12,67.6200,67.9700,67.2600,67.8700,3046212
2023-07-13,67.7900,69.0950,67.5300,69.0900,3608660
2023-07-14,68.5300,68.5700,67.3600,67.4700,2400571
2023-07-17,66.8500,67.4000,66.5300,66.5800,2283611
2023-07-18,66.7900,68.1200,66.6500,67.9600,2550083
2023-07-19,68.3900,68.9200,67.4900,67.6900,1934966
2023-07-20,68.3300,68.4900,67.1300,68.0500,2031411
2023-07-21,68.5200,69.3100,68.1700,68.9900,2993283
2023-07-24,69.6100,70.9300,69.2900,70.6900,2420158
2023-07-25,70.4000,71.4100,70.2700,71.1600,2340054
2023-07-26,70.5900,71.3050,70.4100,70.6600,1384274
2023-07-27,71.1600,71.9900,70.7200,71.4300,1807191
2023-07-28,71.3200,72.2400,70.8700,72.0900,1751601
2023-07-31,72.7500,73.2900,72.5600,73.1700,2074314
2023-08-01,72.6800,73.1900,72.1700,72.9600,1487378
2023-08-02,72.6700,72.7400,70.8800,71.4800,3173369
2023-08-03,71.7000,73.2500,71.7000,73.1400,2923083
2023-08-04,73.2200,74.2900,72.9400,73.7900,2016991
2023-08-07,73.7600,73.8700,73.0350,73.8200,1858820
2023-08-08,72.4700,74.2700,72.0400,74.0600,4218657
2023-08-09,74.7800,75.3600,74.2100,75.1000,4777128
2023-08-10,74.6600,75.0900,73.9600,74.2000,3443917
2023-08-11,74.1400,74.8100,73.9500,74.2500,3137824
2023-08-14,73.6900,74.2200,73.3500,73.8100,3545425
2023-08-15,73.2500,73.2600,72.1800,72.6200,3907485
2023-08-16,72.9000,73.1450,71.2900,71.3700,3789622
2023-08-17,72.5700,72.8200,71.9200,71.9800,2647626
2023-08-18,72.1800,73.0600,71.9100,72.7900,2734937
2023-08-21,73.4200,73.5100,72.4200,72.5800,2085611
2023-08-22,72.7600,72.8700,72.0600,72.2800,1656073
2023-08-23,70.8000,72.0000,70.4300,71.3600,3836870
2023-08-24,70.8800,71.7300,70.4500,71.4100,2368735
2023-08-25,72.6200,72.6600,70.8200,72.4500,3105963
2023-08-28,72.4000,73.1300,72.1100,72.4100,1618724
2023-08-29,72.6600,73.3500,71.7900,73.3200,2890396
2023-08-30,73.7300,74.0100,73.0600,73.6600,2228099
2023-08-31,74.4800,75.1799,73.9500,75.0600,2900837
2023-09-01,76.0000,76.9350,75.9400,76.9200,4205780
2023-09-05,78.0700,78.7800,77.3900,77.7600,4782183
2023-09-06,77.6000,78.7700,77.4200,78.5200,3159808
2023-09-07,78.1500,78.5000,77.4400,77.9500,2671387
2023-09-08,78.1400,78.7300,77.8800,78.3000,2039463
2023-09-11,78.9300,79.1200,78.1400,78.3700,2083754
2023-09-12,79.3600,80.0100,79.3100,79.7000,3308786
2023-09-13,79.8600,80.0400,79.2288,79.6800,2783802
2023-09-14,80.6600,81.1400,80.5300,81.1200,3098890
2023-09-15,80.2900,81.3400,80.0900,81.2900,2874487
2023-09-18,81.7900,81.9400,80.8000,81.4500,5940835
2023-09-19,82.1800,82.2800,81.1200,81.5000,6660528
2023-09-20,80.5600,81.5900,80.1300,80.1400,4122836
2023-09-21,81.2500,81.5100,80.3950,80.4100,3100875
2023-09-22,81.5500,81.6000,79.9900,80.6300,2704957
2023-09-25,80.5900,80.6500,79.6700,80.3900,1918337
2023-09-26,79.9700,81.0500,79.8900,80.8800,2522705
2023-09-27,82.2400,83.2900,82.0500,82.9000,4257863
2023-09-28,82.3200,82.6100,81.2200,81.5700,3169004
2023-09-29,81.9000,81.9400,80.4700,80.8600,2399712
2023-10-02,81.1800,81.2800,79.1900,79.3900,3492059
2023-10-03,79.8100,80.3700,79.2500,79.9300,2899326
2023-10-04,77.9700,77.9700,75.2200,75.5900,7853801
2023-10-05,74.1100,75.4500,73.6100,73.9900,5599118
2023-10-06,74.4300,74.5700,73.3400,74.1600,3896226
2023-10-09,76.7600,77.3970,76.2300,77.1300,6892099
2023-10-10,77.1900,77.1900,76.1900,76.7100,4237623
2023-10-11,76.1900,76.4000,74.7600,75.6700,6048315
2023-10-12,76.5800,76.6085,74.6200,75.4200,4244091
2023-10-13,77.7100,79.1800,77.1600,78.9900,6772282
2023-10-16,78.6300,78.8900,77.8700,78.3900,5156223
2023-10-17,77.9800,78.8800,77.4000,78.8000,3914447
