,timestamp,Close
0,2022-01-03,563.9000244140625
1,2022-01-04,572.4500122070312
2,2022-01-05,574.7999877929688
3,2022-01-06,579.4500122070312
4,2022-01-07,579.6500244140625
5,2022-01-10,575.5499877929688
6,2022-01-11,589.1500244140625
7,2022-01-12,597.1500244140625
8,2022-01-13,592.4500122070312
9,2022-01-14,599.0499877929688
10,2022-01-18,606.469970703125
11,2022-01-19,609.6500244140625
12,2022-01-20,610.3499755859375
13,2022-01-21,609.4000244140625
14,2022-01-24,599.7000122070312
15,2022-01-25,610.9500122070312
16,2022-01-26,619.6500244140625
17,2022-01-27,616.2999877929688
18,2022-01-28,620.4500122070312
19,2022-01-31,623.7999877929688
20,2022-02-01,626.4000244140625
21,2022-02-02,632.1500244140625
22,2022-02-03,634.3499755859375
23,2022-02-04,643.75
24,2022-02-07,641.2999877929688
25,2022-02-08,632.0
26,2022-02-09,639.75
27,2022-02-10,638.0499877929688
28,2022-02-11,648.5999755859375
29,2022-02-14,657.6500244140625
30,2022-02-15,645.280029296875
31,2022-02-16,648.0499877929688
32,2022-02-17,648.0499877929688
33,2022-02-18,643.0
34,2022-02-22,656.2999877929688
35,2022-02-23,655.7999877929688
36,2022-02-24,685.4000244140625
37,2022-02-25,651.8499755859375
38,2022-02-28,674.5
39,2022-03-01,715.7000122070312
40,2022-03-02,741.4500122070312
41,2022-03-03,756.5
42,2022-03-04,783.1500244140625
43,2022-03-07,812.7000122070312
44,2022-03-08,834.5
45,2022-03-09,781.5
46,2022-03-10,768.0
47,2022-03-11,742.7000122070312
48,2022-03-14,715.7000122070312
49,2022-03-15,698.7000122070312
50,2022-03-16,680.0
51,2022-03-17,717.0
52,2022-03-18,721.0
53,2022-03-21,744.0
54,2022-03-22,758.5
55,2022-03-23,783.1500244140625
56,2022-03-24,774.9000244140625
57,2022-03-25,779.0999755859375
58,2022-03-28,745.0499877929688
59,2022-03-29,733.5499877929688
60,2022-03-30,751.4000244140625
61,2022-03-31,725.2999877929688
62,2022-04-01,721.2000122070312
63,2022-04-04,738.9000244140625
64,2022-04-05,734.2999877929688
65,2022-04-06,714.8499755859375
66,2022-04-07,714.0999755859375
67,2022-04-08,720.9000244140625
68,2022-04-11,708.0999755859375
69,2022-04-12,736.6500244140625
70,2022-04-13,755.0499877929688
71,2022-04-14,769.7999877929688
72,2022-04-18,783.2999877929688
73,2022-04-19,749.5499877929688
74,2022-04-20,749.6500244140625
75,2022-04-21,754.5999755859375
76,2022-04-22,745.0
77,2022-04-25,728.5999755859375
78,2022-04-26,737.5499877929688
79,2022-04-27,747.75
80,2022-04-28,757.3499755859375
81,2022-04-29,754.7999877929688
82,2022-05-02,747.0
83,2022-05-03,751.9000244140625
84,2022-05-04,770.2000122070312
85,2022-05-05,778.0999755859375
86,2022-05-06,770.5499877929688
87,2022-05-09,737.8499755859375
88,2022-05-10,729.75
89,2022-05-11,752.9500122070312
90,2022-05-12,753.1500244140625
91,2022-05-13,767.9500122070312
92,2022-05-16,786.75
93,2022-05-17,771.5
94,2022-05-18,753.9000244140625
95,2022-05-19,765.3499755859375
96,2022-05-20,765.8499755859375
97,2022-05-23,770.7000122070312
98,2022-05-24,770.7000122070312
99,2022-05-25,772.5
100,2022-05-26,784.9500122070312
101,2022-05-27,792.0
102,2022-05-31,787.25
103,2022-06-01,796.0
104,2022-06-02,805.1500244140625
105,2022-06-03,805.1500244140625
106,2022-06-06,815.9500122070312
107,2022-06-07,818.7999877929688
108,2022-06-08,821.7999877929688
109,2022-06-09,829.5
110,2022-06-10,817.4500122070312
111,2022-06-13,813.7000122070312
112,2022-06-14,800.2999877929688
113,2022-06-15,796.02001953125
114,2022-06-16,784.4500122070312
115,2022-06-17,754.2999877929688
116,2022-06-21,755.5
117,2022-06-22,743.3499755859375
118,2022-06-23,725.1500244140625
119,2022-06-24,733.7000122070312
120,2022-06-27,735.75
121,2022-06-28,744.0999755859375
122,2022-06-29,738.3499755859375
123,2022-06-30,712.1500244140625
124,2022-07-01,718.7000122070312
125,2022-07-05,674.0499877929688
126,2022-07-06,663.1500244140625
127,2022-07-07,693.0999755859375
128,2022-07-08,700.3499755859375
129,2022-07-11,702.2999877929688
130,2022-07-12,666.0999755859375
131,2022-07-13,669.8499755859375
132,2022-07-14,665.75
133,2022-07-15,673.9500122070312
134,2022-07-18,697.3200073242188
135,2022-07-19,680.0499877929688
136,2022-07-20,679.9000244140625
137,2022-07-21,668.25
138,2022-07-22,661.6500244140625
139,2022-07-25,671.8499755859375
140,2022-07-26,674.9000244140625
141,2022-07-27,684.2000122070312
142,2022-07-28,685.2000122070312
143,2022-07-29,693.5
144,2022-08-01,671.2999877929688
145,2022-08-02,666.0499877929688
146,2022-08-03,656.0
147,2022-08-04,648.2000122070312
148,2022-08-05,648.0
149,2022-08-08,651.4000244140625
150,2022-08-09,659.0499877929688
151,2022-08-10,668.75
152,2022-08-11,683.5499877929688
153,2022-08-12,677.2999877929688
154,2022-08-15,664.6099853515625
155,2022-08-16,652.0499877929688
156,2022-08-17,657.0499877929688
157,2022-08-18,664.3499755859375
158,2022-08-19,669.1500244140625
159,2022-08-22,672.5999755859375
160,2022-08-23,687.75
161,2022-08-24,691.0499877929688
162,2022-08-25,683.25
163,2022-08-26,688.75
164,2022-08-29,698.2000122070312
165,2022-08-30,676.0
166,2022-08-31,665.25
167,2022-09-01,651.2999877929688
168,2022-09-02,651.4500122070312
169,2022-09-06,648.9000244140625
170,2022-09-07,630.4500122070312
171,2022-09-08,635.9500122070312
172,2022-09-09,651.5
173,2022-09-12,660.6500244140625
174,2022-09-13,656.5499877929688
175,2022-09-14,660.25
176,2022-09-15,638.0499877929688
177,2022-09-16,636.219970703125
178,2022-09-19,634.0999755859375
179,2022-09-20,632.6500244140625
180,2022-09-21,632.6500244140625
181,2022-09-22,631.0999755859375
182,2022-09-23,605.0499877929688
183,2022-09-26,593.2999877929688
184,2022-09-27,602.25
185,2022-09-28,618.7999877929688
186,2022-09-29,616.2999877929688
187,2022-09-30,606.7999877929688
188,2022-10-03,623.4500122070312
189,2022-10-04,639.25
190,2022-10-05,651.25
191,2022-10-06,653.7000122070312
192,2022-10-07,656.4000244140625
193,2022-10-10,660.3499755859375
194,2022-10-11,652.8499755859375
195,2022-10-12,649.25
196,2022-10-13,657.6500244140625
197,2022-10-14,642.5999755859375
198,2022-10-17,640.719970703125
199,2022-10-18,627.7999877929688
200,2022-10-19,622.8499755859375
201,2022-10-20,623.4000244140625
202,2022-10-21,626.0499877929688
203,2022-10-24,626.2000122070312
204,2022-10-25,630.0
205,2022-10-26,642.5999755859375
206,2022-10-27,644.2000122070312
207,2022-10-28,637.0
208,2022-10-31,636.5499877929688
209,2022-11-01,642.0
210,2022-11-02,648.9000244140625
211,2022-11-03,644.8499755859375
212,2022-11-04,665.75
213,2022-11-07,664.0999755859375
214,2022-11-08,650.25
215,2022-11-09,634.5499877929688
216,2022-11-10,638.3499755859375
217,2022-11-11,649.8499755859375
218,2022-11-14,638.25
219,2022-11-15,644.6900024414062
220,2022-11-16,638.0999755859375
221,2022-11-17,623.9000244140625
222,2022-11-18,618.5
223,2022-11-21,618.3499755859375
224,2022-11-22,625.3499755859375
225,2022-11-23,614.2999877929688
226,2022-11-25,607.4500122070312
227,2022-11-28,599.1500244140625
228,2022-11-29,609.7000122070312
229,2022-11-30,621.5999755859375
230,2022-12-01,620.6500244140625
231,2022-12-02,612.75
232,2022-12-05,594.0499877929688
233,2022-12-06,580.7000122070312
234,2022-12-07,574.5499877929688
235,2022-12-08,574.25
236,2022-12-09,571.75
237,2022-12-12,582.0499877929688
238,2022-12-13,599.25
239,2022-12-14,604.4500122070312
240,2022-12-15,600.4600219726562
241,2022-12-16,588.8499755859375
242,2022-12-19,587.4500122070312
243,2022-12-20,588.5
244,2022-12-21,599.3499755859375
245,2022-12-22,595.5499877929688
246,2022-12-23,607.3499755859375
247,2022-12-27,614.75
248,2022-12-28,606.1500244140625
249,2022-12-29,603.7000122070312
250,2022-12-30,610.0999755859375
251,2023-01-03,590.6500244140625
252,2023-01-04,572.4500122070312
253,2023-01-05,570.8499755859375
254,2023-01-06,572.8499755859375
255,2023-01-09,580.7999877929688
256,2023-01-10,581.5499877929688
257,2023-01-11,593.4500122070312
258,2023-01-12,601.0
259,2023-01-13,605.5
260,2023-01-17,610.0999755859375
261,2023-01-18,606.8499755859375
262,2023-01-19,610.4500122070312
263,2023-01-20,616.0
264,2023-01-23,618.0
265,2023-01-24,612.5999755859375
266,2023-01-25,610.75
267,2023-01-26,615.4000244140625
268,2023-01-27,608.7999877929688
269,2023-01-30,599.9000244140625
270,2023-01-31,606.1500244140625
271,2023-02-01,589.9000244140625
272,2023-02-02,587.7000122070312
273,2023-02-03,574.2000122070312
274,2023-02-06,574.8499755859375
275,2023-02-07,577.25
276,2023-02-08,590.75
277,2023-02-09,587.4500122070312
278,2023-02-10,596.5999755859375
279,2023-02-13,598.25
280,2023-02-14,597.3499755859375
281,2023-02-15,590.530029296875
282,2023-02-16,591.0499877929688
283,2023-02-17,580.9000244140625
284,2023-02-21,585.1500244140625
285,2023-02-22,573.8499755859375
286,2023-02-23,575.8499755859375
287,2023-02-24,577.4500122070312
288,2023-02-27,576.5499877929688
289,2023-02-28,580.5999755859375
290,2023-03-01,588.25
291,2023-03-02,588.0999755859375
292,2023-03-03,595.7999877929688
293,2023-03-06,594.75
294,2023-03-07,582.5499877929688
295,2023-03-08,578.0
296,2023-03-09,569.75
297,2023-03-10,576.0
298,2023-03-13,569.5499877929688
299,2023-03-14,559.4000244140625
300,2023-03-15,540.8499755859375
301,2023-03-16,543.9500122070312
302,2023-03-17,541.1500244140625
303,2023-03-20,542.0999755859375
304,2023-03-21,546.2000122070312
305,2023-03-22,551.4000244140625
306,2023-03-23,549.0
307,2023-03-24,549.0
308,2023-03-27,563.0999755859375
309,2023-03-28,565.3499755859375
310,2023-03-29,563.4000244140625
311,2023-03-30,566.5499877929688
312,2023-03-31,573.4500122070312
313,2023-04-03,590.2000122070312
314,2023-04-04,588.2000122070312
315,2023-04-05,590.25
316,2023-04-06,589.25
317,2023-04-10,587.9000244140625
318,2023-04-11,592.2000122070312
319,2023-04-12,598.9000244140625
320,2023-04-13,596.0
321,2023-04-14,597.7999877929688
322,2023-04-17,595.1500244140625
323,2023-04-18,595.47998046875
324,2023-04-19,582.6500244140625
325,2023-04-20,573.5
326,2023-04-21,574.0999755859375
327,2023-04-24,577.9500122070312
328,2023-04-25,568.5
329,2023-04-26,557.1500244140625
330,2023-04-27,555.7000122070312
331,2023-04-28,563.9000244140625
332,2023-05-01,563.9000244140625
333,2023-05-02,543.2000122070312
334,2023-05-03,532.0999755859375
335,2023-05-04,532.0999755859375
336,2023-05-05,546.0
337,2023-05-08,554.0999755859375
338,2023-05-09,548.25
339,2023-05-10,548.5
340,2023-05-11,541.25
341,2023-05-12,539.2000122070312
342,2023-05-15,546.3599853515625
343,2023-05-16,542.7000122070312
344,2023-05-17,549.0499877929688
345,2023-05-18,544.0
346,2023-05-19,544.0
347,2023-05-22,544.5
348,2023-05-23,544.9500122070312
349,2023-05-24,550.0
350,2023-05-25,541.75
351,2023-05-26,545.8499755859375
352,2023-05-30,533.0
353,2023-05-31,528.9500122070312
354,2023-06-01,537.9000244140625
355,2023-06-02,543.9500122070312
356,2023-06-05,547.4500122070312
357,2023-06-06,547.9500122070312
358,2023-06-07,550.9000244140625
359,2023-06-08,550.1500244140625
360,2023-06-09,552.0499877929688
361,2023-06-12,533.3499755859375
362,2023-06-13,543.4000244140625
363,2023-06-14,547.7000122070312
364,2023-06-15,554.530029296875
365,2023-06-16,556.5999755859375
366,2023-06-20,550.25
367,2023-06-21,559.0999755859375
368,2023-06-22,548.0499877929688
369,2023-06-23,548.0499877929688
370,2023-06-26,543.9500122070312
371,2023-06-27,533.5499877929688
372,2023-06-28,533.3499755859375
373,2023-06-29,534.7999877929688
374,2023-06-30,541.0
375,2023-07-03,541.0
376,2023-07-05,541.0
377,2023-07-06,543.7999877929688
378,2023-07-07,551.0999755859375
379,2023-07-10,551.2999877929688
380,2023-07-11,557.8499755859375
381,2023-07-12,561.9500122070312
382,2023-07-13,566.2000122070312
383,2023-07-14,565.5
384,2023-07-17,556.5
385,2023-07-18,566.2100219726562
386,2023-07-19,571.9500122070312
387,2023-07-20,567.9000244140625
388,2023-07-21,571.0
389,2023-07-24,585.7999877929688
390,2023-07-25,587.2999877929688
391,2023-07-26,585.8499755859375
392,2023-07-27,586.0
393,2023-07-28,590.2999877929688
394,2023-07-31,594.5499877929688
395,2023-08-01,591.7000122070312
396,2023-08-02,587.1500244140625
397,2023-08-03,583.75
398,2023-08-04,590.8499755859375
