date,S&P 500,NASDAQ,Dow Jones,US stock market,bull market,stocks rally,economic growth,interest rate cut,strong earnings,SP500 up,ETF inflows,US market gains,equities surge,stock rally,financial markets rising
2025-04-22,12,24,49,38,18,18,35,40,4,18,14,16,7,25,28
